age,annual_income,monthly_debt_payments,credit_utilization_ratio,num_open_accounts,num_late_payments_last_2yr,num_hard_inquiries_last_6mo,oldest_account_age_months,total_credit_limit,loan_amount_requested,employment_length_years,has_mortgage,has_auto_loan,debt_to_income_ratio,payment_history_score,credit_approved
51.0,63024.252526657714,177.40869400783325,0.36982613450547247,16.0,7.0,7.0,417.6106332159221,134454.39608014017,21252.163806905763,9.814525958876198,1.0,1.0,0.033779128553622924,48.04051523036764,1
39.0,20484.51107205955,251.16999457916427,0.13765529096854487,7.0,1.0,2.0,278.6465199544692,57370.72775789526,3851.6103930778954,2.661543198176411,0.0,0.0,0.14713750913298154,94.75985948954184,1
24.0,36320.180239849484,2175.2584135482593,0.6728151172585014,5.0,14.0,8.0,151.30472771137588,71419.84120438596,22279.012548346516,15.29396466632989,1.0,0.0,0.7186941471710762,0.0,0
23.0,46100.73440749661,1838.2788393736053,0.3842030126457914,21.0,1.0,7.0,140.27550139867304,78259.9789660408,25027.201102608793,,1.0,0.0,0.47850313787833354,92.15383656033383,0
40.0,93157.2464382825,1260.1492910053064,0.11848461229981536,2.0,2.0,3.0,263.7892855007408,116744.09497874092,70704.00483756929,3.121765663921072,0.0,1.0,0.1623254450965533,88.54192970804826,1
65.0,59832.901448013174,3034.8924764744725,0.11501194691205442,14.0,13.0,5.0,421.40102548818015,148565.53760503643,42382.43737529465,0.2986776878807057,0.0,0.0,0.6086736366835908,18.26353937522948,0
47.0,24098.55293484414,448.9106236324666,0.09386284380738691,19.0,5.0,0.0,326.4957178310434,25228.790108892434,13753.924274236895,7.985485949079823,0.0,0.0,0.22353738409746618,78.53922959610446,1
45.0,36589.40398135609,1076.3893494694355,0.5704095932338256,24.0,10.0,8.0,358.2198578963382,51436.49352487366,6247.397195969792,5.233476829069002,1.0,0.0,0.35301674222992224,23.67306421665655,0
32.0,83418.95257216573,3458.2288249463136,0.027940256639086794,11.0,9.0,6.0,197.91824156220207,66033.52800473626,34400.80223838023,8.118010249499722,0.0,1.0,0.49747383082345353,40.965177942313936,0
50.0,23849.89468172523,137.11280768276157,0.4269199152308629,4.0,2.0,0.0,309.9152481235066,24499.62252713595,3317.3180472583094,20.01640097914177,1.0,0.0,0.06898788083344483,69.15722658705135,1
55.0,46761.40391481822,2172.0256182698467,0.5218605301994111,11.0,9.0,7.0,372.5770588766838,98103.90534042964,21606.04637845656,2.990289927079215,1.0,1.0,0.5573893261784232,25.50655013687627,1
74.0,48753.27864808597,906.0120331993005,0.17997780015928622,18.0,10.0,2.0,483.2343562930751,39465.867904487524,35959.817091248566,8.511767206032626,0.0,0.0,0.2230033486951594,43.25898068494334,1
60.0,38891.46761564494,589.5225603863408,0.6145309399485079,13.0,1.0,5.0,362.6847247751273,32618.508184806626,2056.0833970333792,6.477315916448452,0.0,0.0,0.18189775697202357,82.26262060305429,1
53.0,247075.95283050634,10547.774464548067,0.2608330159107226,20.0,6.0,1.0,345.8322902290697,500000.0,174685.44050205903,13.438761647300339,0.0,1.0,0.512284955798209,49.27113286546522,1
70.0,38267.68649197285,1221.4612357612182,0.2894613290364615,17.0,1.0,0.0,425.77222930493576,39435.528448990124,17392.22556349332,17.499543999155662,1.0,0.0,0.3830264166141543,90.34610170733937,1
42.0,64206.459226429426,1411.6077382083179,0.5069924654629478,23.0,8.0,0.0,354.2393227674763,129923.9882368768,10493.720060270076,12.922752199986022,1.0,0.0,0.26382536994855493,28.79575435185896,0
72.0,30952.818118231095,1139.2366492634503,0.14278849734999974,15.0,1.0,0.0,458.3166704587974,41402.703253650034,21416.23338276205,3.9573802951640698,0.0,1.0,0.4416670475348055,94.06703622889904,1
39.0,67282.05210848832,912.4265461088418,0.514215652758738,,8.0,6.0,253.54355344391146,191389.95135739874,30456.718633751756,1.3258981085637525,1.0,0.0,0.16273461064551262,30.785686374202037,1
25.0,82658.4683281469,2086.97521701382,0.12560678804372166,1.0,11.0,9.0,156.75522738779722,194901.00282771426,31916.441286995243,0.7072063298985443,0.0,1.0,0.30297806275267797,18.9147590571965,0
42.0,34448.52906844154,375.8427521524525,0.5569558106562883,13.0,10.0,7.0,264.9324950529411,20125.602216823867,14633.343361468727,1.939049573766721,0.0,1.0,0.1309232396213119,18.09394706310718,0
25.0,47438.00173632517,1379.2734506435668,0.5365950525869263,23.0,1.0,9.0,150.64977803678116,124891.87666175296,7615.15988472496,3.1005690363153207,1.0,0.0,0.3489034276721753,69.19954107666852,1
24.0,28647.805950197948,700.9653369436276,0.1248103528211165,10.0,,5.0,209.12872059430129,50562.31334010403,3854.6663192071505,16.461633084372348,1.0,0.0,0.29362053268393895,75.04955127420254,1
69.0,24670.357797689794,797.5168192306114,0.19239628737421363,1.0,13.0,3.0,512.6372524398929,23019.986709692996,13474.143868776817,2.742544978622932,0.0,0.0,0.38792310631437743,18.938157098169185,1
64.0,91315.63125126956,1082.9487100372767,0.2966298308604856,15.0,13.0,8.0,401.1638156813352,191282.59596672235,64862.30574979551,0.1587448930062021,1.0,1.0,0.14231281482015165,0.0,0
30.0,35157.71751047144,289.092432161484,0.5745986575231588,15.0,1.0,2.0,236.3876443305686,79843.19393765648,20069.573266448075,2.56699190136792,0.0,0.0,0.0986727646612572,85.01702341963636,1
66.0,15000.0,263.94950192416445,0.6516094509920284,1.0,13.0,6.0,478.4364301586449,19384.10271130305,10208.833386827277,2.8525627081969183,0.0,0.0,0.21115960153931748,0.7015329400481365,0
21.0,141381.0058051062,2005.351802017348,0.07893612476522124,15.0,1.0,1.0,128.44937530945612,189684.6324986968,96645.04841521058,1.696223890261955,0.0,1.0,0.17020830688798858,,1
34.0,30295.146773067045,699.352060921911,,11.0,0.0,6.0,213.93911949589116,28097.034404953276,2242.7627529834467,4.763001499900113,0.0,0.0,0.2770154835005949,92.49934459214144,1
58.0,42284.51294450665,417.6358960392056,0.5083568094902802,4.0,1.0,2.0,369.5492504313146,85208.28716045497,26563.814952188284,3.1793075046084955,1.0,0.0,0.11852166203374538,85.03519124520331,1
35.0,131208.62639552573,1990.0901054729466,0.13631655759303507,0.0,10.0,2.0,284.16666036012987,377089.17991020385,82539.3355414072,0.4427310763408282,0.0,1.0,0.182008469425525,34.97894178074823,0
60.0,45024.17035192656,1239.1725025726992,0.4583837115636229,14.0,14.0,7.0,385.6685362977427,79574.83298512445,14069.27542009675,3.9237762329449497,0.0,0.0,0.33026860716459105,0.0,1
68.0,44444.5684412833,1037.3369565976436,0.5138829696810353,7.0,8.0,9.0,441.48076412086283,135060.97481943652,15883.900203938249,8.833908494036313,1.0,0.0,0.2800801968775291,49.400431288261444,0
21.0,23461.03346068191,137.3263538955079,0.1641674285036872,5.0,3.0,6.0,,27720.1342605245,14290.526051198121,6.493654063162524,0.0,0.0,0.07024056504193431,73.368022359663,1
19.0,18381.49590455808,333.23307770587957,0.5768461259676247,20.0,7.0,4.0,129.40415624393202,38493.430373926094,14519.83874192739,0.4547836843928732,0.0,0.0,0.21754469566749193,44.078105347549304,1
72.0,44363.31824225332,969.139463409912,0.08196794163331372,7.0,6.0,7.0,,117792.354604752,35085.56741561265,15.423881465301868,0.0,1.0,0.2621461608758142,62.72978989248014,1
48.0,60942.487128257024,253.36362309734932,0.35947128048871,11.0,1.0,9.0,464.35485567640256,137600.9154441766,24704.996218250115,4.935328145590143,0.0,0.0,0.04988906131726327,87.97840903411743,1
47.0,58883.44408163964,1771.74028617905,0.3535034526046688,14.0,5.0,7.0,551.9950300583636,54809.78159614499,37812.772360436815,3.9802207252821695,1.0,0.0,0.361067253550435,68.63396445785375,1
44.0,36726.114645505586,119.84529413697307,0.28773129662685437,21.0,8.0,4.0,275.4169832298973,43294.86642181516,,1.5418373585902454,1.0,0.0,0.039158608078342774,38.42341560100259,1
43.0,49620.269058350495,,0.3457441391901022,22.0,11.0,,282.10202800331376,36153.919509080646,34707.85790597841,10.744555150203006,0.0,0.0,0.1708462352238889,26.03232228513629,1
58.0,16279.696596483329,264.772526490024,0.08157524249182285,1.0,11.0,4.0,432.6174297943438,26455.05916479307,8747.011723618301,7.3570135356746515,0.0,0.0,0.1951676616974811,24.028360072872495,1
51.0,64608.43231326195,,0.5556643035389235,7.0,2.0,5.0,310.4787279479562,189933.17759832728,48616.57208984655,0.20535846120855933,1.0,0.0,0.20793678573222218,80.85313873249454,1
27.0,54005.626084104646,3272.2678237237283,0.28879838128890856,17.0,0.0,7.0,191.43089660922544,78565.51342528501,43092.715756652535,0.6388757764728417,1.0,0.0,0.7270948738476238,97.5368406761607,1
54.0,160202.9193341091,3171.158056293155,0.29867148900091206,17.0,14.0,2.0,370.03108632130727,142899.08235955975,47682.9163029764,0.31303979951587,0.0,0.0,0.23753560068499638,0.0,1
56.0,49241.290477117145,1277.808462905949,0.3180489485438245,1.0,6.0,8.0,357.07598199346137,51163.5003712809,38629.440795701084,4.721812980758746,0.0,1.0,0.31139926281982355,49.49845508531163,0
24.0,27844.71299439277,382.08708850116835,0.1213068522173761,7.0,5.0,5.0,159.10296513290416,47017.31056735327,15854.35425444198,35.80847926003948,0.0,0.0,0.16466483468287746,59.081869710726025,1
39.0,47551.381422370534,1590.8130596123406,0.5596138432523438,3.0,9.0,2.0,250.0020298725833,81982.94756513865,10868.564859988737,15.450100271816527,1.0,0.0,0.40145535511964986,20.130519279504256,1
63.0,40268.31135906499,535.2064187047167,0.13346093492769395,4.0,3.0,9.0,600.0,45653.31683930251,2107.400294182321,5.290570898022768,,1.0,0.1594920871448623,90.53448157951115,1
53.0,63629.00642755993,4072.0223850530665,0.3392209636297722,20.0,2.0,9.0,381.64586040814595,154218.90024313808,,22.693898576855062,1.0,1.0,0.7679558642215607,82.41273392352448,1
25.0,49818.17902354781,1155.4851283243454,0.2904862634607725,24.0,8.0,5.0,226.2904220699943,38833.38692923309,10799.822004192876,3.4625903705912067,0.0,0.0,0.27832855017317754,43.00696291074337,0
20.0,23018.004185592992,481.6893942369041,0.39077654520881777,0.0,14.0,0.0,138.83590023493372,42815.98269460855,5145.30576006011,2.017433387524446,1.0,0.0,0.25111963158215433,0.0,0
51.0,,1061.6113256716503,0.31841318517538825,21.0,6.0,5.0,329.520460322775,33767.27525033623,8526.676331824485,4.11771051113214,1.0,0.0,0.6934305240629798,48.45010728097393,1
44.0,57396.86255996968,352.9140068104728,0.18121002697747662,9.0,10.0,0.0,352.86478467078655,50480.942455049764,4201.131285736674,1.6684637652598933,0.0,0.0,0.07378396471237081,32.22191550841728,1
73.0,112405.56485941121,2764.9803351910637,0.09268444163084998,20.0,6.0,8.0,569.0133647458863,234510.19545670447,40721.944232781025,2.1261779021407152,0.0,0.0,0.29517901594811013,67.77127598604271,1
48.0,51411.06653112474,303.07714280456963,0.03265800452278479,23.0,10.0,1.0,376.33405610275565,111426.86059315196,,4.496383939683396,1.0,0.0,0.0707420786816966,26.551106502667587,1
72.0,79855.84992218722,3316.3895620140433,0.07070503895657575,11.0,10.0,7.0,462.8153528125785,124527.83434251594,5625.459650477552,5.995448688303307,0.0,1.0,0.49835641074444165,32.6161677267699,1
30.0,90010.84954278449,1982.5730029433798,0.443762101663199,3.0,6.0,5.0,208.6037440953753,225536.2629638455,46621.67617342119,10.664177647825237,0.0,0.0,0.2643112042177968,44.095067910636985,0
43.0,57530.76386651887,1348.8464359651384,0.5507241945012329,4.0,6.0,7.0,259.66035326318456,110105.05133740335,9710.315234727548,3.41070218646869,1.0,1.0,0.2813478588453303,39.53250076882767,0
26.0,30070.656474374286,830.892938179947,0.11693216812835347,23.0,1.0,6.0,,42206.67122796548,20963.142638468882,7.8944216674844165,1.0,1.0,0.33157624166455796,92.82979200006663,1
51.0,55115.42221723549,1723.0770645572002,0.11473249696233669,19.0,11.0,3.0,327.09632007081376,157672.0016416145,,0.2277108840156869,0.0,0.0,0.37515678811619474,26.385049467139794,0
28.0,101138.25615170124,1419.912822931122,0.3814167728144268,4.0,13.0,8.0,223.665387367107,291959.6546558043,66659.38991160113,1.5143696045150645,0.0,1.0,0.16847189702001486,7.851822407333011,0
46.0,67368.60113072251,385.1295807822075,0.3789600180392417,21.0,0.0,7.0,504.31393695122637,44281.84931861136,39940.49904930168,1.1340924455921246,1.0,1.0,0.06860102320395109,100.0,1
37.0,76799.02361412447,517.2475770323131,0.35886567530988284,6.0,0.0,4.0,227.35290528446873,223695.14459237442,54402.61160652311,5.5064025903658,0.0,0.0,0.08082096141709441,91.4975368391757,1
28.0,37140.83269103911,967.4143424999506,0.3422733209876039,1.0,9.0,,248.86807945633296,86421.284026819,16254.49679499176,0.7943899355258957,1.0,0.0,0.3125662853757172,29.364017409800354,1
23.0,43416.19226425129,755.3378139548707,0.31990326217334225,15.0,11.0,7.0,360.8431668087471,36734.58260212643,17999.691384438873,26.668482649288826,1.0,1.0,0.2087712739129715,28.27953891639844,1
47.0,45650.215807993874,1700.1932949573331,0.485820054967341,13.0,8.0,3.0,314.0204048191375,96938.74569286565,3564.0447006239833,4.843603341488886,1.0,1.0,0.4469271213371761,37.19146226595389,1
72.0,47533.841951453076,1056.242557417111,0.49865550179088125,0.0,2.0,6.0,562.1753808296072,25070.283937152944,21407.367955067017,11.57451207210676,0.0,0.0,,86.15724211758824,1
29.0,98792.30435982645,1901.5040333964648,0.7579801588950777,,10.0,1.0,287.72614088420903,209446.53607431822,43615.05134133912,0.49055950094138356,1.0,0.0,0.2309698973884471,4.995177665155867,0
41.0,15000.0,596.8150061749052,0.20222952061084723,17.0,10.0,4.0,271.5773321845887,44947.7140089719,7571.941303717651,5.848936403140786,1.0,0.0,0.4774520049398923,20.53725903360868,0
31.0,49927.287838838594,1653.2982436506625,0.08126911003639535,9.0,7.0,3.0,289.77549928725205,67174.7996243587,7402.530694483765,8.873599420802432,0.0,1.0,0.397369450306377,51.32087317339241,1
64.0,46737.502584477195,1170.4298804428172,0.03759411422893924,22.0,7.0,5.0,528.1806784648437,78821.14642543191,21264.438810400407,5.422266701619075,1.0,1.0,0.30051153332224234,63.562254563397964,1
42.0,21527.77659922104,549.3956697570673,0.24439649124900276,9.0,7.0,3.0,298.18820153946194,34835.83598604933,8407.118348916209,4.547186831795926,1.0,0.0,0.30624379655273143,56.59646351656986,0
74.0,73354.58792054962,425.46126828457085,0.1000107565917215,8.0,6.0,2.0,479.10181211823044,138344.45867667702,36455.909332352385,7.764507512182588,0.0,0.0,0.06960076205382801,59.16905498583005,1
32.0,31738.949129885845,1147.9298488219254,0.267827385383071,17.0,12.0,3.0,360.7706286560516,76720.90174456527,17310.8215697901,18.48657265434069,1.0,0.0,0.4340143124931564,16.616681346834536,1
22.0,39568.17491575211,1386.7944604059137,0.1783429193716999,15.0,14.0,7.0,158.22714181089867,40060.226990689516,12704.057240261573,5.618442529068336,0.0,0.0,0.42057874946983065,1.3550296055368323,0
51.0,148638.00684085532,3142.721713899018,0.7044139411121366,23.0,10.0,0.0,346.33576442117163,282145.8050869843,63622.98246973908,11.39941773387422,1.0,0.0,0.2537215169143542,8.822680316968697,1
55.0,89857.8440238057,3503.625587699713,0.7885944492450061,8.0,14.0,5.0,454.23417294798895,124554.01933421979,31119.870866832425,2.6832616294850737,0.0,0.0,0.4678891142909868,0.0,0
75.0,69195.57285580829,2790.697687374983,0.30449435732672814,3.0,13.0,5.0,452.62480017296554,165700.87432221865,43186.16448828413,3.3814578913500664,0.0,0.0,0.4839669774579848,6.860132286393392,0
68.0,61603.01916791195,2221.702495924412,0.3447064668702148,17.0,0.0,8.0,447.0106589207538,147788.81694013943,39876.72922918255,5.668493110579595,0.0,1.0,0.4327779760018566,90.72430570883769,1
69.0,44408.75823589462,885.6806875938485,0.08208716752969102,24.0,6.0,2.0,471.4844973072084,94145.47803541979,11977.310672285732,1.085315353515722,1.0,1.0,0.239325949954967,76.06590517144649,1
54.0,162693.99095159917,4812.875785980321,0.27718249690012375,13.0,13.0,3.0,344.7385657735811,238235.8961637254,39804.62294337716,1.067604062467046,0.0,1.0,0.3549885837452057,1.1270998838669293,0
38.0,79324.36242095352,1770.5252947348579,0.7029026836523788,14.0,6.0,0.0,245.20062194837624,158141.3147375826,44321.87905354217,40.0,0.0,1.0,0.26784083588430857,38.71442957410457,1
42.0,31265.484974543517,479.5009600642065,0.4336331216621871,12.0,0.0,1.0,316.41569994644055,64028.750826221454,19713.268276778566,13.825093139960515,1.0,0.0,0.18403717471375328,94.0963948284418,1
25.0,21161.497061531914,511.44407224832224,0.42673662512200256,9.0,1.0,7.0,203.1081926607369,51959.2265590954,1230.5224041544718,17.11803811513188,1.0,0.0,0.29002337826732594,84.79331648702627,1
43.0,68878.73689647486,4026.828165906145,0.3480217437499534,1.0,9.0,4.0,286.5834863967666,126189.56791926222,25524.874725757712,11.922902075553202,1.0,0.0,0.7015508728550175,34.41990140818527,0
39.0,47404.78832391563,211.10415056165613,0.32233173964544204,24.0,13.0,7.0,257.2318007656714,114596.96622451712,13311.177280136715,9.791082306764748,0.0,0.0,0.053438690400433676,0.0,1
20.0,20798.519802842504,668.0229733172401,0.9092243886607674,16.0,12.0,4.0,202.23982601862326,24458.530419897575,12996.79412033371,14.638286311032836,0.0,1.0,0.38542529736711956,0.0,0
29.0,,2821.81049198704,0.5457217938811305,19.0,13.0,7.0,176.8490419283378,39851.74308597334,9994.687381295447,6.225591294098626,0.0,0.0,0.5341326443131473,0.0,0
49.0,41713.65047804411,622.1863363873865,0.6808778142182355,12.0,4.0,3.0,,114466.42063362712,26433.309482853612,2.422058317457244,1.0,0.0,0.17898783614199137,52.16529939733482,1
39.0,67399.90957730474,592.652318327448,0.3326069757081966,9.0,,5.0,247.16054119498654,35380.81151458091,36804.055111134694,12.541536048508814,1.0,1.0,0.10551687479301905,0.0,0
75.0,63898.050337412315,728.3752476664289,0.4377942255065077,8.0,10.0,6.0,,185844.95692266384,43591.06976644562,6.542667371840307,0.0,1.0,0.13678825763607758,20.76766152892725,1
45.0,34031.49121293667,1984.143632907342,0.17997658348855133,5.0,3.0,6.0,392.7689524192466,71423.24347569457,26976.167892608315,1.5652482528013998,1.0,0.0,0.6996379748953352,76.13009083379293,0
73.0,71661.35207898647,3639.383313932415,0.4395546674017015,11.0,9.0,2.0,455.1309413683663,200524.35020788515,29196.005786171365,20.67576014225473,0.0,0.0,0.6094303065765717,,1
56.0,36361.17816044854,1105.2813304421404,0.22424296597383495,3.0,0.0,3.0,429.9459084655979,80512.78992910593,20891.628383401345,8.409473769262524,0.0,0.0,0.3647674975430914,95.09193570067312,1
20.0,37807.80629743626,1334.204779555105,0.6395123222063209,8.0,6.0,5.0,260.9795460071422,101615.56276888865,22021.93954491995,1.978080368456303,0.0,1.0,0.4234696197051375,41.33125165089644,0
29.0,35619.09523440794,1323.1028338968417,0.5522951569820844,23.0,3.0,9.0,217.31308843603702,90885.19791441006,24343.156012621606,4.441490703625494,0.0,1.0,0.4457506262378134,71.7169025249437,0
58.0,96624.21451866679,1178.3560881930518,0.26054638900872534,6.0,12.0,5.0,380.47936974228753,169258.70624170944,42378.78976566088,6.170262404590811,1.0,1.0,0.14634295480440593,24.678275454342376,1
49.0,41425.69283364208,2005.609054860843,0.2129082220116453,7.0,2.0,4.0,371.2677705013598,52253.21205778452,5415.821317937488,3.7434255882503753,0.0,1.0,0.5809754046837404,90.42489823387001,1
35.0,111688.15185893384,2328.1322544911973,0.3125688128956897,3.0,10.0,0.0,220.30456488533866,59727.74894706553,87621.83643273346,10.721068965607689,0.0,0.0,0.25013921878822293,25.500628095093944,0
48.0,142927.23336063264,2461.4344854781825,0.4313432555175183,22.0,7.0,0.0,347.00364711347333,163189.10459527263,13239.06497666299,5.523444283188302,1.0,0.0,0.20665910289615672,48.95216390801694,1
70.0,31469.324278029468,558.0409500399048,0.04263211801205278,5.0,11.0,6.0,548.1460817596824,96861.61814964333,24287.42278911863,2.95330476851476,1.0,1.0,0.21279425453548262,30.076409211425265,1
40.0,15000.0,321.19925403685244,0.1261931912802001,20.0,3.0,1.0,283.052641861617,9675.874918373875,3622.7800389595586,6.631957863895506,1.0,0.0,0.2569594032294648,81.21361242042771,1
20.0,91739.26221260297,4237.915631697832,0.3900866349198105,3.0,,4.0,206.23805940248002,221823.5891425938,38472.04678459387,13.19984964178592,0.0,0.0,0.5543426702355478,88.32618780515124,1
36.0,39927.35119261902,895.1753200389918,0.2655996753900283,7.0,9.0,0.0,406.9857698414929,75667.42585341513,30464.414353592045,0.5066889404683235,1.0,1.0,0.26904123413159003,38.524679472042266,1
72.0,29152.27263256062,251.4853389182773,0.6821119942524271,0.0,3.0,8.0,480.34268207751734,41741.73528164571,16252.258040834065,1.3201941350256687,1.0,1.0,0.10351934152977735,71.32833916602972,1
62.0,34432.94664464673,398.1591395040401,0.5520514770290307,16.0,10.0,2.0,398.027357767243,100498.67103623714,16843.59924969522,7.529650364831488,0.0,1.0,0.13875982567966377,23.464289131641316,1
66.0,38219.9040444579,1387.3079588241812,0.315361263613744,18.0,8.0,7.0,453.0000201684604,26191.418384073768,11252.690548698161,9.966355780184825,1.0,0.0,0.43557659083928935,38.418939545656514,1
70.0,106757.5713334725,3349.2063630561797,0.3197288220578182,21.0,6.0,4.0,493.4811695736228,204853.34574686416,28750.29794216815,2.876759483805665,0.0,0.0,0.3764648807074591,59.846987277435524,1
24.0,53957.217530927366,2427.376958931183,0.2964853176273323,2.0,12.0,7.0,294.01890193551753,87769.47529553183,,1.5740578987710847,1.0,0.0,0.5398448037183844,8.262434810926493,0
34.0,105890.32610362221,2774.7674577685157,0.04796760166971861,20.0,3.0,4.0,220.2236328841389,67988.99755254819,51859.69934288486,28.991714610242898,1.0,1.0,0.31444996647416,84.89086954534272,1
21.0,65942.08076566343,477.1390175573865,0.13173011594436312,,,2.0,184.1935753166346,64472.58497488356,24568.433332565033,2.5833990802281455,0.0,0.0,0.0868287464424379,20.070091879635363,0
18.0,40719.46715807035,1633.2323739599312,0.1617351722681567,2.0,9.0,9.0,156.95054336271426,89827.83005446666,8886.042274963094,1.0061384309363959,1.0,0.0,0.48131249879664334,28.305443813032397,1
66.0,38784.876863617836,1532.7345206695168,0.4895669077357072,16.0,7.0,7.0,486.64301634418774,27441.53611197646,13115.516970895404,6.484976301479536,0.0,0.0,0.4742264443099756,37.42360424905144,1
72.0,68662.96503887835,761.9101995843271,0.18022988735918213,8.0,7.0,6.0,516.6228251478144,168039.42320650737,51889.05970680969,5.926526442241956,1.0,1.0,0.13315653336314395,64.99630694442816,1
27.0,80198.12203833806,3929.417746141215,0.18915306371706697,17.0,12.0,6.0,168.16176490993746,158922.8704442191,55039.978279113195,0.8928340363725903,0.0,1.0,0.5879565724887283,7.877128554101811,0
59.0,89149.99894172134,844.0815442086699,0.2035887448090452,9.0,5.0,8.0,393.6186666716275,76859.114606001,33235.60763834295,5.8109502103484365,0.0,1.0,0.11361725912218334,70.18983354525244,1
49.0,41901.49951320685,707.358805464999,0.08368275690616743,1.0,13.0,9.0,536.663692466959,48492.84260924166,32891.20092496625,0.28525819785739714,0.0,0.0,0.20257761092546042,18.81152089256265,0
22.0,54454.6494379663,27.83444891724582,0.2465991984092056,20.0,14.0,1.0,249.5150203451525,47552.08359850955,21596.07846633033,5.948258373274736,0.0,1.0,0.006133790051985283,3.368688075552564,1
71.0,69593.34650450043,1108.87330219695,0.5441137611575325,22.0,8.0,6.0,489.398322885812,164771.1718065038,21703.13110761659,2.0014167792822857,0.0,0.0,0.1912033304146785,30.794909123299004,1
68.0,38933.91436821303,1503.0002757068082,0.11508562352545464,14.0,7.0,9.0,436.0080043672483,78130.71386454768,13274.146563787606,2.6340967842979217,1.0,0.0,0.4632465962170616,52.71790977749837,1
50.0,24810.841148494834,350.6123636811045,0.2522771442043773,2.0,,1.0,414.35341242044996,13416.75660252045,17515.523813555,2.326865935872275,1.0,1.0,0.16957701429757155,80.47000567925211,1
59.0,30219.338919104208,929.7242279836876,0.19401464831186602,12.0,5.0,8.0,379.7893332882366,53905.7700349398,7579.495612437024,4.556647307058094,1.0,0.0,0.3691904301966974,70.4313258695382,1
41.0,42420.14873973536,1025.6977023437826,0.4423169106975933,12.0,9.0,5.0,445.86439813982213,70235.87926307657,9187.231617105357,8.911224509414556,1.0,1.0,0.29015391963007736,38.5648637087955,1
63.0,72935.02705975556,1143.0322557564157,0.45331138609131344,19.0,4.0,0.0,390.4192700470886,158071.54995307964,56189.91016244584,5.251535595660284,,1.0,0.18806309700603774,64.66891628255136,1
43.0,104337.53977182135,1688.4232934170172,0.4689127263670981,20.0,4.0,6.0,284.7731692164281,46492.150305151736,62675.73553231609,1.7638369314504208,0.0,0.0,0.1941878212320659,73.38874220677178,1
75.0,21728.31819587059,477.1981080365742,0.5486703538925408,23.0,0.0,3.0,533.3363242190812,8667.549603044805,13533.17034114843,0.9657442176780946,1.0,0.0,0.2635444328833011,93.72363883140237,1
21.0,34255.17720859605,545.973604335906,0.495237280559734,11.0,5.0,9.0,153.6423305100198,46451.335293974196,20731.842959364854,9.362332790633431,1.0,1.0,0.19126111104707966,51.65716166147943,0
27.0,39548.47848406283,53.717275504337536,0.3746958150435879,18.0,4.0,9.0,164.93546561410662,87197.76903962546,22233.384284764248,3.222932537035586,0.0,1.0,0.016299168280564748,63.98607446893152,1
74.0,78970.54543917334,1889.7886652775107,0.4002985224799884,24.0,13.0,2.0,505.8870599182125,183607.9728845395,9352.953599133025,5.512433145756125,0.0,0.0,0.287163572914626,7.828609715450273,0
34.0,35708.13020830418,1789.8341747748364,0.3192354824596846,8.0,1.0,8.0,394.75713789998446,41006.77804858278,21969.75331931765,2.88942698331605,1.0,0.0,0.601487951679491,82.5985952408189,1
36.0,37879.32012569061,1467.8077413785722,0.6567449300718968,17.0,14.0,3.0,253.8954983064977,44352.02424632821,8965.710262442313,1.6596654075346677,1.0,0.0,0.46499495867657875,0.0,0
63.0,21011.064390846663,528.8768843165502,0.5355969974079663,23.0,9.0,2.0,,55446.80791212584,3137.034868522932,1.1069273934699586,0.0,0.0,0.3020562163696534,27.046378829441167,1
28.0,65515.6542717804,1783.6000848602125,0.12607645043448343,8.0,10.0,8.0,364.3650091334506,40551.6691820929,51577.34583353678,1.5023930514980732,0.0,1.0,0.32668835038317307,30.95394586679924,1
47.0,44496.26603207052,1238.1986113278722,0.24197352134699002,3.0,10.0,4.0,296.82039065656664,80816.00078287612,3154.689041021504,0.36850407455957956,0.0,1.0,0.3339242741227996,27.010475268401827,0
34.0,33109.41556303133,1009.0188192491737,0.044390316196245796,1.0,4.0,6.0,214.22431190271269,45236.41529947163,2441.0602048389933,13.284567449560804,0.0,1.0,0.3657033996247668,79.10756942124212,1
29.0,41952.44799719947,1199.6477211641497,0.351358871506207,6.0,11.0,2.0,282.7120579362887,49779.01865277776,11848.814450577647,1.0417333072025534,0.0,0.0,0.34314499728193315,17.17154423941765,1
73.0,96393.81330052737,1117.6061072730424,0.48526413176213407,20.0,4.0,4.0,531.4035468135077,181805.82497788273,65851.58271795421,4.413224483604441,1.0,,0.13913002119196166,60.5971723997989,1
29.0,26824.417568757217,1164.1541851650143,0.13529793374671012,12.0,4.0,8.0,184.95666192199744,30705.514021220588,21015.80698057201,2.464520118092576,1.0,1.0,0.5207885757881481,71.36403824628077,1
23.0,29584.451683408428,822.2018293252362,0.2991529804011271,21.0,0.0,7.0,289.8152738117378,62697.329794572535,4109.155852241038,9.122158115030503,1.0,0.0,,,1
57.0,103917.38302960951,1889.301379289301,0.5493507275831632,16.0,14.0,9.0,343.0937393810547,103620.85475480331,36015.673660759385,7.696121805642077,0.0,1.0,0.21816962562472822,0.0,0
68.0,51300.96781710011,1227.6751094831989,0.701408054835605,15.0,0.0,0.0,446.6596960542343,81868.45289756388,30817.844245552864,0.02346911053201546,0.0,1.0,0.287170046505194,85.97590608930419,1
